iter	Logloss
154	0.0473561582
155	0.0471630843
156	0.04707268012
157	0.0469352002
158	0.04683900115
159	0.04661369864
160	0.04651604708
161	0.04632963509
162	0.04619735226
163	0.04613984945
164	0.04608296094
165	0.04591241531
166	0.0458567826
167	0.04580047319
168	0.04576417953
169	0.04564262253
170	0.04559341399
171	0.04554554816
172	0.04549563289
173	0.04539422038
174	0.0452765437
175	0.04522730996
176	0.04517810581
177	0.04499876085
178	0.04488603571
179	0.04482849543
180	0.04470171394
181	0.04464437339
182	0.04452161495
183	0.04442445688
184	0.04427780447
185	0.04417691624
186	0.04414689127
187	0.04406223879
188	0.04387155225
189	0.04379513234
190	0.04364793727
191	0.04358655623
192	0.0434554939
193	0.04331256934
194	0.04327788151
195	0.0430994917
196	0.04305202018
197	0.04292717106
198	0.04283115212
199	0.04279112799
200	0.04276468856
201	0.04257303388
202	0.04239395167
203	0.04227110529
204	0.04226577668
205	0.04213280014
206	0.04202978075
207	0.04198700459
208	0.04193934033
209	0.04182118635
210	0.04158483926
211	0.04142514149
212	0.04125767554
213	0.04114871728
214	0.04106531406
215	0.04084357774
216	0.04063507755
217	0.04055357936
218	0.04043500924
219	0.04038607578
220	0.04019262045
221	0.04006156025
222	0.03998895545
223	0.03979746531
224	0.03971549573
225	0.0395481941
226	0.0394961984
227	0.03947066718
228	0.03943941088
229	0.03939366013
230	0.0393583305
231	0.03918664079
232	0.03915270919
233	0.03896871864
234	0.03888009747
235	0.03864492396
236	0.03861834302
237	0.03854070706
238	0.03839520007
239	0.0383241502
240	0.0382925204
241	0.03820881745
242	0.03809194901
243	0.03800795929
244	0.03785561658
245	0.03782147289
246	0.03769386083
247	0.03767236243
248	0.03756906948
249	0.03750045608
250	0.0373594962
251	0.03719276753
252	0.03698509022
253	0.03688999227
254	0.036873199
255	0.03681933073
256	0.03666850254
257	0.0366230558
258	0.03659501876
259	0.03641122881
260	0.03638636888
261	0.03635424889
262	0.03632331853
263	0.0362196813
264	0.03619027801
265	0.036101045
266	0.03605789967
267	0.0359341065
268	0.03583300671
269	0.03576550799
270	0.03573553906
271	0.03570992716
272	0.03565608621
273	0.03559951267
274	0.03558116484
275	0.03556901262
276	0.03541308947
277	0.0353646941
278	0.03529501604
279	0.03523581471
280	0.03516386263
281	0.03511652838
282	0.03508856676
283	0.03506089102
284	0.03501252876
285	0.03497251954
286	0.03487153062
287	0.03480460736
288	0.03463624521
289	0.03459592773
290	0.03457493842
291	0.03453996971
292	0.03447926451
293	0.03436268649
294	0.03422541675
295	0.03411557915
296	0.03408004235
297	0.03403150826
298	0.03389468854
299	0.0338591329
300	0.03377382244
301	0.03360101146
302	0.03355070674
303	0.03344948163
304	0.03333768925
305	0.0332497114
306	0.03318628901
307	0.03308747585
308	0.03303634447
309	0.03296245087
310	0.03289245929
311	0.03276932025
312	0.03264271437
313	0.0325119435
314	0.03237879981
315	0.03229971903
316	0.03223411719
317	0.03220103413
318	0.03213768652
319	0.032072586
320	0.03205468935
321	0.03203608367
322	0.03198365997
323	0.03193472918
324	0.03184684279
325	0.0317865059
326	0.03167642562
327	0.03164576493
328	0.031595743
329	0.03157668558
330	0.03150352646
331	0.03147431095
332	0.03139314017
333	0.03134735738
334	0.03123737725
335	0.03116829061
336	0.03101143991
337	0.03095162707
338	0.03088555347
339	0.03077582426
340	0.03071544185
341	0.03062486649
342	0.03057603784
343	0.03051220802
344	0.03044082133
345	0.03042580373
346	0.03035165656
347	0.03032116984
348	0.03022081559
349	0.0301304003
350	0.03006153754
351	0.02994909564
352	0.0298800928
353	0.02983176277
354	0.02981779187
355	0.02972540169
356	0.02959488565
357	0.02954625701
358	0.02953111984
359	0.02949063701
360	0.02944000063
361	0.02939387069
362	0.02929457335
363	0.02926897753
364	0.02921518349
365	0.02920664782
366	0.02917406851
367	0.02907612166
368	0.02900623839
369	0.02897423539
370	0.02894857436
371	0.02890739651
372	0.02889097436
373	0.02882896261
374	0.02879995111
375	0.02873573346
376	0.02862971336
377	0.02851255865
378	0.02837305806
379	0.02835731646
380	0.02826013897
381	0.02822549668
382	0.02813033427
383	0.02811801792
384	0.02802354321
385	0.02792439864
386	0.02785460127
387	0.02781171793
388	0.02773024447
389	0.02765093975
390	0.02753254046
391	0.02744061247
392	0.02737187593
393	0.02731026162
394	0.02728897374
395	0.02720916616
396	0.02714673582
397	0.02705636907
398	0.0269952137
399	0.02692445662
400	0.02689813634
401	0.02683026705
402	0.02678524099
403	0.02677422283
404	0.02669205587
405	0.02658825366
406	0.02651822915
407	0.02650176857
408	0.02643485201
409	0.02638245617
410	0.02632477943
411	0.02622611609
412	0.0261312516
413	0.02606028627
414	0.02596528412
415	0.02589368065
416	0.02580874974
417	0.02577851847
418	0.02576966229
419	0.02574091699
420	0.02568471621
421	0.02564971041
422	0.02555247522
423	0.02553844589
424	0.02551483314
425	0.02548833451
426	0.02540951296
427	0.02539890308
428	0.02536385439
429	0.02529869634
430	0.02524335433
431	0.02522410197
432	0.02512495524
433	0.02507546349
434	0.02496626202
435	0.02485850694
436	0.02476711848
437	0.0247562607
438	0.02472850149
439	0.02463209585
440	0.02452886468
441	0.02447151655
442	0.02444261435
443	0.0243711313
444	0.02433317477
445	0.02430296374
446	0.02421061861
447	0.02410078238
448	0.02403165525
449	0.02400831838
450	0.02396762008
451	0.02388830415
452	0.02379309465
453	0.02370110479
454	0.02368749754
455	0.02366894194
456	0.02362632285
457	0.02360511221
458	0.02355655396
459	0.02354914176
460	0.02344412383
461	0.02341001672
462	0.02334979931
463	0.02331610727
464	0.02328523985
465	0.02322913197
466	0.02314198586
467	0.02305661918
468	0.02302100383
469	0.0229383419
470	0.02286407884
471	0.02279069762
472	0.02276756969
473	0.02272854691
474	0.02265831617
475	0.02264295393
476	0.02257733249
477	0.02256792078
478	0.0224919992
479	0.02239839492
480	0.02233064211
481	0.02230116077
482	0.02225157068
483	0.0221892588
484	0.02216859129
485	0.02209664642
486	0.02200563278
487	0.02194015608
488	0.02192958499
489	0.02186109775
490	0.02185955171
491	0.02178856209
492	0.02174395025
493	0.02166458279
494	0.02163089648
495	0.02160958481
496	0.02157911583
497	0.02153643372
498	0.02144094732
499	0.02141702162
500	0.02135217554
501	0.02131664787
502	0.02130503513
503	0.02124490067
504	0.02116598068
505	0.0211260563
506	0.02103002817
507	0.02101324134
508	0.02098589668
509	0.02090557967
510	0.02083588154
511	0.02078981804
512	0.02071753775
513	0.02068272605
514	0.02062822741
515	0.02062635827
516	0.02055233496
517	0.02052393176
518	0.02046769536
519	0.02039002867
520	0.02038170817
521	0.02036026243
522	0.02032015354
523	0.02025765953
524	0.02025057372
525	0.020206291
526	0.02016248628
527	0.02010265989
528	0.02008874654
529	0.01995612908
530	0.01989702875
531	0.01987731517
532	0.01984986073
533	0.01977097339
534	0.01971180218
535	0.01964726545
536	0.01957023598
537	0.01956132234
538	0.01949387524
539	0.01941991823
540	0.01937571665
541	0.01929167652
542	0.01928316752
543	0.01923131074
544	0.01919228935
545	0.0191318779
546	0.01912224356
547	0.01907396395
548	0.01905971972
549	0.01896827938
550	0.01891264171
551	0.01888785061
552	0.01888428568
553	0.01880773551
554	0.01875551643
555	0.01869287702
556	0.0186456634
557	0.01857940069
558	0.01855595347
559	0.01853679181
560	0.01848663971
561	0.01848181912
562	0.0184800003
563	0.01843043805
564	0.01837564776
565	0.01830347975
566	0.01828586502
567	0.0182598788
568	0.01824753391
569	0.01823722604
570	0.01816750511
571	0.01816527883
572	0.01810120271
573	0.01808443745
574	0.01802291495
575	0.0179105677
576	0.01787800172
577	0.01787524556
578	0.01780260271
579	0.01777357687
580	0.01775253944
581	0.01775114042
582	0.01768614561
583	0.01764302394
584	0.01763887708
585	0.01762380307
586	0.01758135003
587	0.01749707464
588	0.01748425801
589	0.01743594128
590	0.0174018176
591	0.01733696199
592	0.01727513989
593	0.0172627103
594	0.01721902554
595	0.01715644293
596	0.01713297517
597	0.01711425734
598	0.01706956942
599	0.01701063218
600	0.01700372818
601	0.0169438333
602	0.01689345473
603	0.01686103252
604	0.01680505956
605	0.01678158719
606	0.01676612376
607	0.01671447847
608	0.01667755439
609	0.01660932481
610	0.01654168972
611	0.01651271842
612	0.01645853059
613	0.01640265928
614	0.01640195517
615	0.01636156399
616	0.01634442447
617	0.01630370188
618	0.01629226798
619	0.01629074471
620	0.01628838098
621	0.01628231472
622	0.01624686172
623	0.01623947847
624	0.01621666864
625	0.01621360652
626	0.01616370556
627	0.01615967167
628	0.01615221303
629	0.0161364671
630	0.01607211899
631	0.01602390769
632	0.01598678083
633	0.01593854821
634	0.01592516221
635	0.01592021662
636	0.01587336321
637	0.01581736431
638	0.01580627569
639	0.01578338185
640	0.01573774654
641	0.01569325801
642	0.01564383869
643	0.01564303221
644	0.0156307362
645	0.01562234939
646	0.01556597784
647	0.01553232573
648	0.01546139212
649	0.01544406163
650	0.01541160556
651	0.01541160495
652	0.0153872483
653	0.01537640241
654	0.01536587092
655	0.01531885922
656	0.0153055545
657	0.01528336994
658	0.01526787156
659	0.0152659264
660	0.01524865056
661	0.01520571092
662	0.01513841172
663	0.0151319441
664	0.01512417798
665	0.01511419983
666	0.01508329754
667	0.0150601271
668	0.01505078683
669	0.01504115851
670	0.01501112017
671	0.01499452336
672	0.01496746337
673	0.01491418396
674	0.01488244793
675	0.01484004433
676	0.01483081239
677	0.01481614097
678	0.0147960347
679	0.01478986503
680	0.01478544246
681	0.01473664707
682	0.01470572866
683	0.01465941091
684	0.01465642608
685	0.01464872186
686	0.01464281146
687	0.01462726684
688	0.01462208348
689	0.01457786237
690	0.01456941494
691	0.01452962566
692	0.01452145202
693	0.01451347929
694	0.01450409943
695	0.01450338205
696	0.01447030948
697	0.01446034083
698	0.01441363874
699	0.01440031396
700	0.01435852564
701	0.01434472824
702	0.0143189402
703	0.01428191222
704	0.01424469637
705	0.01424012537
706	0.01423429393
707	0.01423038103
708	0.01421473742
709	0.01417498129
710	0.01413440406
711	0.01409862508
712	0.01408982852
713	0.01405218797
714	0.01402041607
715	0.01399173409
716	0.01397923556
717	0.01396592329
718	0.01396004875
719	0.01394718895
720	0.01394718895
721	0.01394355733
722	0.01393853415
723	0.01391920895
724	0.01390569258
725	0.01389402701
726	0.01385529471
727	0.01381844394
728	0.01381453335
729	0.01379176633
730	0.01376239357
731	0.01372674674
732	0.01369999007
733	0.01366295442
734	0.01362738904
735	0.01360125467
736	0.01358843575
737	0.01355991937
738	0.01352166049
739	0.01350348302
740	0.0134609964
741	0.01342136683
742	0.01339137089
743	0.01338102023
744	0.01337508693
745	0.01334669872
746	0.01333013078
747	0.0132854147
748	0.01326032482
749	0.01324746658
750	0.01323512097
751	0.01322910706
752	0.01320111744
753	0.01316021384
754	0.01312412878
755	0.01312004342
756	0.01311419503
757	0.01311315373
758	0.01307012836
759	0.01305379136
760	0.01302493357
761	0.01299660273
762	0.01296479009
763	0.01293335747
764	0.01292150051
765	0.01291601396
766	0.01291600455
767	0.01289411542
768	0.01286216578
769	0.01283747473
770	0.01283745574
771	0.0128038536
772	0.01279266293
773	0.01278673334
774	0.01277505099
775	0.01275198641
776	0.0127406498
777	0.01271506182
778	0.01271107393
779	0.01270426392
780	0.01269616493
781	0.0126684094
782	0.01263182627
783	0.01262154488
784	0.01258491826
785	0.0125462357
786	0.01252777455
787	0.01248973982
788	0.01246534684
789	0.01244109474
790	0.01241774197
791	0.01240451004
792	0.01239010632
793	0.01235599738
794	0.01235109331
795	0.01232246826
796	0.01231769955
797	0.01230036336
798	0.01230035708
799	0.01227210686
800	0.0122450423
801	0.01219976723
802	0.01219472569
803	0.0121932415
804	0.01218260736
805	0.01218260395
806	0.01217536804
807	0.0121391405
808	0.01211284871
809	0.01211177224
810	0.01208702637
811	0.01205952253
812	0.01203724943
813	0.01203636674
814	0.01202856031
815	0.01202416867
816	0.01200174262
817	0.01198583999
818	0.01193778679
819	0.01193225542
820	0.01190740291
821	0.01189734784
822	0.01187991186
823	0.01185049445
824	0.01184500781
825	0.01181894122
826	0.01180070619
827	0.01180070556
828	0.01178613206
829	0.01176162038
830	0.01175531277
831	0.01175161833
832	0.01174065366
833	0.01172194737
834	0.01171706612
835	0.011711399
836	0.01171124904
837	0.01170384323
838	0.01168439951
839	0.01164558262
840	0.01163705255
841	0.01162126718
842	0.01160117991
843	0.01158917719
844	0.01156944272
845	0.01156944085
846	0.01154098587
847	0.01152003663
848	0.01147742566
849	0.01145463468
850	0.01145447558
851	0.01143947869
852	0.01143018471
853	0.01142184148
854	0.01138528905
855	0.01136124676
856	0.01132649215
857	0.01132648661
858	0.01129919013
859	0.01129906164
860	0.01128771822
861	0.01127375356
862	0.01125916097
863	0.01125914211
864	0.01122642829
865	0.0112263904
866	0.01119837951
867	0.01119533488
868	0.01119450907
869	0.0111854721
870	0.01116165993
871	0.01115019644
872	0.0111493147
873	0.01112646943
874	0.01109026944
875	0.01108364948
876	0.0110836455
877	0.01105969597
878	0.01103695913
879	0.01101239845
880	0.01099219636
881	0.01098510405
882	0.01095776648
883	0.01095132019
884	0.01095002634
885	0.01095002087
886	0.01095001137
887	0.01094057612
888	0.01094057324
889	0.01091497382
890	0.0109035463
891	0.01088927752
892	0.01087159476
893	0.01086133767
894	0.01083127276
895	0.01080019445
896	0.01078303844
897	0.01077270765
898	0.0107489448
899	0.01073510586
900	0.01073064779
901	0.01072061661
902	0.01068718058
903	0.01066571077
904	0.01066570645
905	0.01065645667
906	0.01062730987
907	0.01062730776
908	0.01061262716
909	0.01060526366
910	0.01059417476
911	0.0105925704
912	0.01058093468
913	0.01056632016
914	0.01055377242
915	0.01055374693
916	0.01054697164
917	0.01052660157
918	0.01051368673
919	0.01051368271
920	0.01048475441
921	0.01048276211
922	0.01047579455
923	0.01047308964
924	0.01045664694
925	0.01044630947
926	0.01043734987
927	0.01043366759
928	0.01040525019
929	0.01039535993
930	0.01038965032
931	0.01037014564
932	0.01037013608
933	0.0103523067
934	0.01034827525
935	0.01033042076
936	0.01032101301
937	0.01029334194
938	0.01029333245
939	0.01026087358
940	0.01026086756
941	0.01024117479
942	0.01022477204
943	0.01022200351
944	0.01020309131
945	0.01019713859
946	0.01016514603
947	0.01014721811
948	0.01013897474
949	0.01013895972
950	0.01013041799
951	0.01010322459
952	0.01010322389
953	0.0100796291
954	0.01007959348
955	0.01007921565
956	0.01005290208
957	0.01005283435
958	0.01004639354
959	0.01002320151
960	0.009992674617
961	0.009992667628
962	0.009971136925
963	0.009961556966
964	0.00993830641
965	0.009931477266
966	0.009909731179
967	0.009907196452
968	0.009885987209
969	0.009885976712
970	0.009868920421
971	0.009861736201
972	0.009861735552
973	0.009843652263
974	0.009838548191
975	0.009838542035
976	0.009831646493
977	0.009808958302
978	0.009783368379
979	0.009778041431
980	0.009776125393
981	0.009767425808
982	0.009767400212
983	0.009761972317
984	0.009761929219
985	0.009756241695
986	0.009756161373
987	0.009756157027
988	0.009738808166
989	0.009731876618
990	0.009716061546
991	0.0096902322
992	0.009690228674
993	0.009685345301
994	0.009676733112
995	0.009668071663
996	0.009648559464
997	0.009642013073
998	0.009642004152
999	0.009623315698
