Acoustic/Folk_0,Alt_Music_1,Blues_2,Bollywood_3,Country_4,HipHop_5,Indie Alt_6,Instrumental_7,Metal_8,Pop_9,Rock_10
0.003449590876540957,0.13860316674786372,0.07542223021129354,0.0023073031215371854,0.002265794266286242,0.018593472981300915,0.14076925936595003,0.003432538741259653,0.13060936043954083,0.04109763108976337,0.44344965215866355
0.004064763824512736,0.051971340241631976,0.16296878811163323,0.0027209542307924267,0.002672817240767227,0.047402117473822496,0.1475753065350503,0.004045191648498049,0.020503181472023343,0.30710097701482253,0.2489745622064457
0.0031610924678257372,0.06357029150420064,0.20258743587963857,0.002116015124446955,0.0020785826348576784,0.015367088216545272,0.1089399982340908,0.003145817310349696,0.10465323173484037,0.05739290352220426,0.43698754337100004
0.00431937598649881,0.10589440959020728,0.14557507642182066,0.0028913916951265974,0.0028402394590425965,0.09209690895091588,0.24156950811854236,0.00429857783173972,0.022976733581006985,0.2015369139481914,0.1760008644169074
0.0012206385901268378,0.023274893685976836,0.7724268146106567,0.0008174686157883565,0.0008017027544975337,0.016617850606842982,0.08606324434925267,0.0011854186690493484,0.009056274153125618,0.020416836852408093,0.06811885711227512
0.003622333552349556,0.06631249406190697,0.03104918689575958,0.0024247669628707216,0.0023818726266982416,0.020480557383279915,0.11195085754998224,0.0036048295672538766,0.26782921616421346,0.046436512407209994,0.4439073728284754
0.0036824114020924037,0.10381844183869318,0.03264411822496038,0.0024630271766221856,0.0024187151163831706,0.017107869063031807,0.19081430123670798,0.0036642044092836156,0.11344261950175825,0.0324484815397011,0.497495810490766
0.005131811363626501,0.1270823329669908,0.028663375868218873,0.0034352362017397286,0.0033744626948185217,0.028517802624175578,0.15804291127491002,0.005107101264929658,0.03447002852911339,0.254003454151573,0.35217148305990387
0.003509390986020944,0.1372661065426714,0.02978416618871333,0.0023473002954126783,0.002305070265197571,0.016563546439018154,0.15134458897928874,0.003492039460222006,0.12203192697977362,0.033536286353122446,0.497819577510559
0.004686686585085162,0.11549217262133639,0.03960079357172959,0.0031372695297036757,0.0030817674156480017,0.02611666823363154,0.14898767312377217,0.004664119799232615,0.027083294875042945,0.19523048658513373,0.4319190676596843
0.005455230434207454,0.18816544280627875,0.03052769674913319,0.0036517330331446106,0.0035871294339359676,0.028152691176162106,0.17938215709681113,0.005428963045776397,0.02953959517868652,0.1217961235744262,0.4043132374714376
0.003553519084347503,0.09668517446495829,0.017697287354658617,0.0023787029971515314,0.002336623536495442,0.01704388675539088,0.13842981269248006,0.0035363476272768845,0.08980205279911894,0.04660488476098924,0.5819317079271326
0.0031593917515148106,0.09586548875752929,0.016123962025551622,0.0021131989057918085,0.002075180568804197,0.014140739939376623,0.12737484083947642,0.0031437707313139475,0.22866291448303155,0.028334909780257538,0.479005602217352
0.0018863701604353643,0.0575995661329987,0.01062256178365172,0.001263609143322185,0.001236480811723211,0.00889721547359844,0.054048951675204356,0.001876019470837066,0.4774706873067149,0.026674108050439932,0.35842442999107416
0.0015128797991549924,0.02633008936504402,0.008891143526579772,0.0010113218185010793,0.000992591038821287,0.016501127036556932,0.05282513922680875,0.0015054947706236257,0.7892103912547052,0.01740062034496069,0.08381920181824352
0.0031418644151024956,0.0948153842024148,0.02420077778422549,0.002101330397182541,0.0020616799673554734,0.015191603189412402,0.16266007651547346,0.0031280321738299645,0.24916267208970883,0.026519559322073904,0.4170170199432208
0.002194303061902481,0.03623099450565449,0.08791774738159032,0.0014667790663151004,0.0014379761936263002,0.5128249103190532,0.16608636156850107,0.002181200880440909,0.013156049587626693,0.056988510651666706,0.1195151667836227
0.002260930258217281,0.0840163844399295,0.012327388963588058,0.0015136857438658503,0.0014839092717701962,0.011899642105835563,0.2571777992076116,0.002248031138420277,0.11406650792611954,0.08657332842745187,0.42643239251719034
0.001234602655518974,0.01268100044376565,0.01108222758903675,0.0008255937002839536,0.0008086767644045939,0.851084646948033,0.05054188009473047,0.001228095818970555,0.009807495687141201,0.024885552207148737,0.03582022809096595
0.004183377769810908,0.06516855036064594,0.051964092596452446,0.002800354444488418,0.0027508127681030326,0.027800787496773765,0.16459606300867602,0.004062102598871281,0.028736162434755977,0.36363017046054447,0.28430752606087795
0.0030717640691624963,0.11929667674999167,0.08090012248196704,0.0020545888133004647,0.0020176263401622675,0.014416944691191867,0.15441421380087886,0.0030565796202425325,0.03405439349281768,0.04144483721410757,0.5452722527261776
0.0031480164243846724,0.09309885842824242,0.017782793883499532,0.002105591179530372,0.0020677111633881666,0.01437517085567081,0.11678470711054022,0.0031324550422215203,0.1047647488311319,0.036960616155713166,0.6057793309256773
0.0017395438158600855,0.08127780269795462,0.01119224025900413,0.0011648941685032115,0.0011424859516120283,0.1436676641628975,0.22927960816007767,0.0017316913004245922,0.009932541115183796,0.4560745276799182,0.06279700068856414
0.004722512635432424,0.13303897299129963,0.03644314355019065,0.0031612514994990917,0.003105325115226829,0.023536640868861893,0.1572311597195022,0.004699773344166628,0.047331004383483234,0.07004738460838422,0.5166828312839531
0.0025881904964856427,0.26229938885865417,0.06134980989231387,0.0017347751400436416,0.0016996698212465777,0.026203680191729858,0.4968609668878985,0.0025764826808315744,0.016269950402227874,0.05101486122415031,0.07740222440441806
0.003550683315446597,0.08757716683474163,0.015245996521157887,0.002381189608936382,0.00233231449392308,0.023550557349407746,0.07465544359700167,0.0035295057320892517,0.05289994204635085,0.23381536299683314,0.5004618375041117
0.0039130808857357246,0.06579365696300417,0.2574113327202304,0.002619417622068595,0.002573076938157632,0.09398932291866682,0.19969115291947812,0.003894239075691692,0.018840989067076933,0.20884968354317268,0.1424240473467172
0.0035798799383325326,0.04131746956903915,0.014563072470318569,0.0023916058993298118,0.002350667029901624,0.192939681873803,0.10184087212897804,0.003560555989982642,0.020969769657037864,0.511098641679236,0.10538778376404068
0.004471760533218212,0.09830320578200401,0.15221780371749705,0.002993390153951841,0.0029404191843169693,0.08135957898072063,0.2924517425442962,0.00445019545147357,0.024240650689373873,0.12422058431013394,0.21235066865301377
0.02992831135930846,0.013866818149612364,0.014632574418287497,0.01326964074215262,0.16283198986125128,0.02976220131408978,0.023100473230722365,0.004712586180247474,0.01232600276758174,0.5599536636942306,0.13561573828251589
0.0029186846338800695,0.060229186919584635,0.012724674588014493,0.0019521996687580654,0.0019170791972799044,0.0308369091549358,0.07482130805869944,0.002904256892445904,0.21657595205863583,0.12366151710173642,0.47145823172602935
0.0017482280799341896,0.01895296670700259,0.006892381854991832,0.001169711142368047,0.0011437066654214642,0.48068314210980007,0.04634800662443547,0.0017383256263240347,0.00873641642279956,0.39002143165219944,0.04256568311472343
0.0035466736295890994,0.07938930695624175,0.02619498523533748,0.002374138293682772,0.002332125592031559,0.025293822095477453,0.11206757207996465,0.003529569782865757,0.03425960273370281,0.04653455255773567,0.6644776510433712
0.00520446512872766,0.0956666800472075,0.22021632150904596,0.003483870655811287,0.0034222367462401456,0.02497588608806194,0.20917949252593798,0.00517940519610686,0.02672508163596463,0.21424930260641725,0.19169725786047886
0.0021044866783316075,0.04746629106009979,0.016185941995789634,0.0014076123810133785,0.0013822881762247862,0.011366203780609839,0.06797196447473224,0.002094081438494255,0.58728586892102,0.017776317759594654,0.24495894333408988
0.0032055050907558646,0.13962457563526018,0.2230036350626912,0.0021455923742790253,0.002107394960100826,0.021955012947510733,0.2131476872605536,0.0031893508022914456,0.04498439059675364,0.055507569654307524,0.29112928561549584
0.003207585564395492,0.37068739037298254,0.0631468229350846,0.0021480724500904055,0.0021067433343385246,0.015184449978947977,0.32325102474689377,0.0031935542103698456,0.024415115856929043,0.054748449896815266,0.13791079065315232
0.013614166880605067,0.010563920713722752,0.008765117713896386,0.012727665856282589,0.32773798191301906,0.044045400888876186,0.017383718012441415,0.0041545485273499876,0.010866427623288459,0.4820115287831209,0.0681295230873971
0.003781297082639406,0.07712267136579033,0.05164123498427702,0.0025289522250173365,0.0024811579819316648,0.1013111657996847,0.14411171553433616,0.0037644746608235836,0.2686407570086249,0.17657210242468996,0.16804447093218494
0.0014767704326600127,0.018098617910085376,0.10336032689621732,0.0009872043721971557,0.0009676878523427592,0.7054287780753605,0.060720984709519206,0.0014678418216362565,0.010428730990746975,0.038375407314054664,0.05868764962517964
0.0028974424847605282,0.16559835825012095,0.10435173550236847,0.001940467515180968,0.001903233536523482,0.015170865574878574,0.4237876672898327,0.0028851350225042724,0.01694884249219284,0.07372475949725302,0.1907914928343843
0.0017246335504619804,0.01806538758396474,0.01764517839182774,0.001155930833662112,0.001132460549517238,0.007889388657174909,0.48492576647618635,0.001716665764187196,0.060424940221087374,0.021068610280816885,0.38425103769111335
0.001915805443970366,0.030062321998847452,0.18502480936990348,0.0012840951987641838,0.0012581038455603925,0.009912195778786373,0.6277642831535394,0.001862351134779061,0.018235194534619126,0.02553199569879259,0.0971488438424376
0.004817076475209256,0.07969143287874354,0.11395080018275144,0.003224552564709588,0.003167506307596342,0.033130616177357075,0.18845475196505024,0.004677430522798249,0.02421476709077378,0.39120731510638246,0.15346375072862808
0.0027161029144747756,0.1612699563459088,0.051212821465780226,0.0018189866210441266,0.003000816997653012,0.01662296819659264,0.4266229329323182,0.0027044181129947586,0.014710086646002648,0.14064762109355744,0.17867328867367352
0.0036654140069985867,0.16241662429663994,0.05487883464232341,0.002454784969393634,0.0024077337004787883,0.01752728264176239,0.278544788320049,0.003649817218492668,0.07811114438148267,0.034041593968603165,0.3623019818537758
0.003749255129745969,0.09018982350081946,0.364080477075845,0.002509746062354131,0.002465333648461245,0.03474731812209841,0.14108335570238179,0.0037311743329873147,0.026066020350527474,0.11546670742757383,0.2159107886472053
0.004027654898325681,0.10907199161672548,0.024081694976413277,0.0026961064722952313,0.0026483962284809433,0.01825010107058457,0.14730046648991088,0.0040082315176512475,0.08627416396607415,0.032889825704395435,0.5687513670591432
0.0059465329530763965,0.10650989020718094,0.10431006372948913,0.00398061109962752,0.003910189247385939,0.03289056364253276,0.19703920399520775,0.0059178999021392495,0.02826366183908831,0.24207172723077763,0.26915965615349435
0.0033971189983657965,0.08417336618125011,0.2911656326495199,0.0022740325662627646,0.0022338021641044414,0.021647404828547285,0.1371076771686065,0.0033807615877389143,0.017076840226311136,0.23129236199538467,0.20625100163390855
0.661800522165902,0.019421150375105996,0.020536617462010253,0.014312778717075762,0.0020678543191379006,0.015423969688255629,0.028763360411613943,0.009318601444606688,0.01762909887747014,0.1236581467177014,0.08706789982112026
0.0028422285976844046,0.05455020356814483,0.5470150054850985,0.0019025837891784262,0.0018689157061885363,0.023756714315136963,0.08737227719966868,0.00282852193973823,0.019551853166049973,0.044271681449660774,0.21404001478345064
0.006720664855345206,0.1053908987521151,0.14079278096510842,0.004498815247668571,0.004419225733721043,0.04404217665305548,0.2129894516153803,0.006688004995380019,0.033554189076067845,0.21331280186650342,0.2275909902396546
0.001816896855464017,0.05089801786899057,0.012874215243093208,0.0012170715627243536,0.0011909423430144822,0.008827288614459524,0.06936160247608414,0.0018069273723914626,0.5631649590711544,0.02128174040795185,0.26756033818467195
0.0017018119108034818,0.061053126167312156,0.6230803827927773,0.001139713129102449,0.001117837210103639,0.025644097152982513,0.15142928461903432,0.0016947644537686588,0.011245079228624244,0.030836415642372023,0.09105748769311936
0.004566212447162573,0.11384388642419863,0.09987527825636072,0.003050578522293322,0.0029949458909977866,0.16873294107140024,0.2179321091361513,0.004540728001617192,0.0228528779943391,0.1877887330522933,0.17382170920318596
0.003926926030711425,0.09932434776067578,0.0760735797428187,0.0026286855666341276,0.002582180921510566,0.040632686014660385,0.19391745091217152,0.00390801755514238,0.02075166381128548,0.271268927668038,0.2849855340163517
0.005535287556659406,0.1115865516752033,0.14535030936678153,0.0037053232970431092,0.0036397716208806034,0.02489148205214105,0.3839510804800954,0.005341671730411595,0.04665321487798601,0.0773094701958041,0.19203583714699377
0.002165451436423138,0.06145968895368213,0.1141136909717076,0.0014497773836874338,0.0014212843038952955,0.011623134619391368,0.09280696321556507,0.0021531581697667407,0.4395623804349081,0.018071247160525356,0.2551732233504478
0.00464325473856445,0.07270089097343495,0.02038105035134826,0.003108196237467361,0.0030532084653151787,0.030675719520647796,0.18926433088940728,0.004620897080666551,0.029251086649235203,0.13192814146581125,0.5103732236281017
0.004138685702508525,0.05797723120242261,0.09295887487347676,0.00277043756004954,0.002721425149739828,0.05811506239738316,0.24821310210489667,0.004118757586500783,0.02080459192705798,0.36687322050139,0.14130861099457426
0.00439011074052557,0.11018191418993599,0.022929377584723798,0.0029387415625586233,0.0028867516497248723,0.029808213147633062,0.15712583860712137,0.004368971992040512,0.059423355146592444,0.10906471960433908,0.4968820057748045
0.003513185486540214,0.1655975674347952,0.12834389697403867,0.002351495145207675,0.00230950595577585,0.04109527934226793,0.3408866034904385,0.0034952566842919373,0.018441438200972566,0.15671891529566503,0.13724685599000638
0.003880973362083593,0.12075775807370942,0.1284286046285203,0.0025990302647460723,0.0025490246782725774,0.017459358030073452,0.3225591277901946,0.003863996321217729,0.04178812408269063,0.04144810630540261,0.31466589646308907
0.003993012746329274,0.0475767277691652,0.03274979336967685,0.0026692606651384115,0.002619885029394369,0.07104005781958572,0.15917633570882367,0.0039736603578383834,0.14635541426648854,0.049890567444795995,0.4799552848227634
0.0044406544328889136,0.052567637158148085,0.08240776921205327,0.0029725755267231706,0.002919987049908787,0.02066923250327396,0.4351248445888827,0.004341488159510455,0.032600644717821904,0.09349149776097437,0.2684636688898145
0.0028457923120339384,0.06809195059935692,0.02771135059323658,0.0019049509263996069,0.001871207493306864,0.01559507632197489,0.06633501877117752,0.0028319904590106268,0.2930769582425149,0.03526217074488887,0.48447353353609923
0.004449047654671012,0.10941565170400795,0.03792670062714481,0.0029781939521234995,0.0029255060785297092,0.14297083051626097,0.14445193386162572,0.0044276251200406295,0.03170308977575353,0.26117561202717926,0.2575758086826629
0.0052551768391282125,0.14265370326349247,0.0914359141887574,0.0035178170913047796,0.00345558262799839,0.029302244808744816,0.19046385600524873,0.005229872725402478,0.02714995187646783,0.25277248419512915,0.24876339637832565
0.003780748317279048,0.11694039941115636,0.027865020431747593,0.0025308341575527972,0.002486060622879237,0.021633751109832428,0.14291343309354324,0.003762543699562572,0.029626711787931703,0.082489233898429,0.565971263470086
0.0011413489770110633,0.02335763481705122,0.006643412117087661,0.0007627110126624794,0.000747651137105496,0.8281442821338286,0.04510829853701867,0.0011354193368024817,0.007284684527205498,0.060919978212634125,0.024754579191592775
0.0031056116214462676,0.11017866471876164,0.02353159248112241,0.0020772273894517734,0.002039856212192677,0.014230794386153501,0.10487483303812885,0.00309025650701597,0.3158184875733622,0.02900858337692671,0.39204409269543794
0.0025432862835585678,0.05609784906031671,0.1474810564626022,0.0017032010802912356,0.001670431331490108,0.021967955202489182,0.47776030650681,0.0025321608593051053,0.0199095709034404,0.13752591239569184,0.13080826991400482
0.0019698056741372337,0.05341150271828174,0.020453618313556764,0.0013194994877533826,0.0012911712504676516,0.009570187293636238,0.08775912576047833,0.0019589971660672932,0.5354113212478308,0.023538535104269828,0.26331623598352066
0.0040494220190925865,0.14000234004894255,0.027942807804322504,0.002710684421236898,0.0026627291166346065,0.02453646180872515,0.1787540346102818,0.004029923715147479,0.028627407033025003,0.1077531919801322,0.47893099744245915
0.11803980238607842,0.016544189622329317,0.028274341950942975,0.3833752524555081,0.1297604060582581,0.01896733120421612,0.027712543878333183,0.005890479155660621,0.016004619733190235,0.1309323082071583,0.12449872534832453
0.003193983621837025,0.09827968625055584,0.022504679885707472,0.0021363369293789683,0.002097903790906136,0.016776060285123955,0.12459558311310107,0.003178195013055554,0.11393664473634053,0.0729370036188542,0.5403639227551393
0.003606972492043588,0.08030251731754816,0.033743791636974475,0.0024084852790505627,0.0023640425535998736,0.405682232613705,0.10929587746781662,0.0034981734467152124,0.01802494429756108,0.1750876560702377,0.16598530682474788
0.0017597302826445802,0.029489599168836218,0.025044716218066435,0.0011787778038311561,0.0011534707100095912,0.014383970087568454,0.043632182182495295,0.0017500744779067785,0.62835647418889,0.03244195692024425,0.22080904795950745
0.004349127047078515,0.08964664060580121,0.02280927295734769,0.002911299472389523,0.002859781177740771,0.029835621762060515,0.16461127405750373,0.004328153365775285,0.06336410446098314,0.10764212189153291,0.5076426032017867
0.0031654712437897037,0.07272277376923161,0.017473791972161323,0.002118961957687506,0.0020814648511476414,0.015499934687294985,0.08485198870021789,0.0031502057469846878,0.057990122453909915,0.1949568113809237,0.5459884732366511
0.002878740807109868,0.10208565200388917,0.03814865455317485,0.0019295210277544847,0.0018904747852522689,0.012174385657778203,0.4645826881607469,0.00279719275176773,0.02475411196602451,0.16672732754203787,0.18203125074446433
0.004014186358304435,0.07973795349967173,0.020672330475017868,0.0026870976584050426,0.002639559632327437,0.029675070047362754,0.1246524152350089,0.003994857716997727,0.05758987103273793,0.10831759575761929,0.5660190625865469
0.0047191083166822885,0.10917449711161034,0.07236417105816946,0.003158964409130109,0.0031030634409343126,0.07059633099602998,0.190165088426358,0.004696350399335173,0.03157791382213259,0.20577310533460494,0.30467140668501297
0.0031050502980988857,0.03768069536186649,0.35016188461349235,0.0020785162624004216,0.00204173488203948,0.02582438198204028,0.16878148460298945,0.003090076181528395,0.02529194363344625,0.08250785357576805,0.29943637860632993
0.003289254188845535,0.1154495839168171,0.06732921601588651,0.00220005987059621,0.0021604803433726057,0.014000709935904127,0.17079368844737594,0.0032729946353476907,0.10302179391574973,0.031731817538475336,0.486750401191629
0.004450041367316111,0.10855586757053926,0.15383648749434534,0.002978859143692458,0.002926159502050695,0.022851237118958704,0.16336880815876276,0.004428614047876663,0.050033061844916564,0.05641073479434885,0.43016012895719263
0.0028486226784577174,0.00307776672477721,0.024004902372172177,0.03893344847300964,0.0017262842509027285,0.0054654695154691185,0.00572503318888111,0.8904599174666898,0.004153598975621967,0.009640371644030626,0.013964584709987585
0.004495488439940778,0.07992983602266678,0.040680632122652584,0.0030092814289404924,0.002956043580067988,0.022396141522592727,0.27537851999666857,0.004473842289065319,0.025204334100086635,0.08941797683387877,0.4520579036634394
0.004123125908841404,0.10910099833044155,0.03866197940360429,0.002759987960644964,0.002711098790957628,0.026779151316156758,0.09884483758045393,0.004103129095458439,0.12416362362212686,0.0606857765153975,0.5280662914759167
0.0009430238390895356,0.014720616985770941,0.007409304260528106,0.0006313655710597489,0.0006177670435985069,0.007306992742617453,0.0306483676967613,0.0009380167059552131,0.8533889779879265,0.007569955803612814,0.07582561136307989
0.00347806177482109,0.11297794411255642,0.03557491342055544,0.0023282156872401604,0.002287026719765116,0.0220981676118444,0.1486113396574853,0.003461314617990911,0.042686462199080864,0.06702669928376791,0.5594698549148923
0.0011517852294807567,0.028819388676125143,0.006071620106922049,0.0007715502103787928,0.0007550078957665284,0.00815995718306182,0.037820159124728546,0.0011455167760507034,0.7668840384962335,0.010112323395918974,0.13830865290533317
0.003357878033784586,0.06605497568807955,0.12432749035153295,0.0022477370692673914,0.002207921678563205,0.026968675459914323,0.05939505591522696,0.0033415926081417787,0.06211556171907532,0.14999164143789706,0.4999914700385168
0.0033309638322115654,0.11477860606747566,0.017255847568332955,0.0022308042850360376,0.0021880566997224205,0.014525977842946373,0.19725487076652595,0.0033168149019540986,0.08941907638198113,0.03060972713613443,0.5250892545176794
0.003788345594615405,0.1171164340617669,0.12119210648783346,0.002535919777481365,0.0024910562720052818,0.028838646946909588,0.14343855583882487,0.0037701043953764397,0.020081439788498932,0.32999132100775413,0.22675606982893354
0.002442753643229425,0.051507743291268004,0.01807171601482407,0.00163372703233944,0.0016028514997189181,0.01254063060050899,0.07193715890793906,0.0024318861997885996,0.41290115347356804,0.027930888022427353,0.396999491314388
0.002807069877502016,0.12658205594786992,0.037745651898340754,0.0018775447067589399,0.0018437672933222043,0.02630287491659371,0.1522037329859251,0.002793193873938591,0.02666641741084063,0.18674588833107444,0.4344318027578337
0.0036009802202603925,0.11411910067881333,0.01573043112512878,0.002410497334735533,0.002367852704831507,0.01739757911219281,0.11989747412646147,0.0035836412008882668,0.03280972709896579,0.051176645435864254,0.6369060709618578
0.013214815586693261,0.009086016953329706,0.007620658035863767,0.005064517535539809,0.6750194620305947,0.0076895388140217945,0.013505016816310798,0.00279122794961549,0.02573789644655653,0.11275773155935642,0.1275131182721178
